Timestamp,pCut Motor: Torque," pCut CTRL Position controller: Lag error"," pCut CTRL Position controller: Actual position"," pCut CTRL Position controller: Actual speed"," pSvolFilm CTRL Position controller: Actual position"," pSvolFilm CTRL Position controller: Actual speed"," pSvolFilm CTRL Position controller: Lag error"
0.499999979,-0.138359144,-0.00674057,-855620,429.1534424,11367,718.7455444,0.649628878
0.503999979,-0.150540516,-0.000163078,-855619,432.5866699,11369,711.2325439,0.696553826
0.507999979,-0.13215211,0.002239227,-855617,429.1534424,11372,728.7628784,0.719474196
0.511999978,-0.137659967,-0.000905037,-855615,422.2869873,11375,728.7626953,0.720319331
0.515999978,-0.162045628,0.00702858,-855614,425.7202148,11378,728.7626953,0.717157483
0.519999978,-0.145374551,-0.001708031,-855612,422.2869873,11381,736.2758789,0.688952208
0.523999977,-0.123809345,-0.0049963,-855610,408.5540771,11384,728.7628784,0.659745216
0.527999977,-0.140256554,-8.7738E-05,-855609,415.4205322,11387,731.2671509,0.651611745
0.531999977,-0.147593021,0.003408432,-855607,401.6876221,11390,731.2671509,0.639434278
0.535999977,-0.157390818,0.00412178,-855605,398.2543945,11393,723.7542114,0.642282844
0.539999976,-0.15343076,0.000680923,-855604,401.6876221,11396,723.7542114,0.654147029
0.543999976,-0.138800189,-0.001416206,-855602,394.821167,11399,721.2498779,0.656995654
0.547999976,-0.145856395,0.003458023,-855601,391.3879395,11402,726.2585449,0.660845935
0.551999976,-0.160483435,0.008176804,-855599,391.3879395,11404,731.2672729,0.651710749
0.555999975,-0.135222837,0.001890182,-855598,391.3879395,11407,726.2585449,0.624507248
0.559999975,-0.14217107,0.00108242,-855596,381.0882568,11410,723.7541504,0.63036108
0.563999975,-0.14659439,-0.002483368,-855594,374.2218018,11413,728.7628784,0.644228697
0.567999974,-0.112613522,-0.004682541,-855593,377.6550293,11416,721.2497559,0.649080873
0.571999974,-0.108746938,-0.004137039,-855591,370.7885742,11419,726.2584229,0.649962962
0.575999974,-0.133333489,0.003401756,-855590,367.3553467,11422,733.7715454,0.632776737
0.579999974,-0.129210874,0.001209259,-855588,374.2218018,11425,741.2845459,0.600564599
0.583999973,-0.117104627,-0.003717422,-855587,363.9221191,11428,733.7714233,0.572359324
0.587999973,-0.099138044,-0.007253647,-855586,370.7885742,11431,723.7543335,0.553169787
0.591999973,-0.099139124,0.001592636,-855584,357.0556641,11434,723.7542114,0.575051248
0.595999973,-0.123459384,0.002225876,-855583,350.189209,11437,713.7369385,0.612997651
0.599999972,-0.114729114,-0.002599716,-855581,353.6224365,11439,721.2496948,0.631874084
0.603999972,-0.088768199,-0.00189209,-855580,346.7559814,11442,726.2585449,0.644739985
0.607999972,-0.079147458,-0.006633759,-855578,350.189209,11445,733.7715454,0.645585179
0.611999971,-0.084759459,-0.002969742,-855577,343.3227539,11448,731.2670898,0.614374638
0.615999971,-0.07195764,-0.006231308,-855576,343.3227539,11451,728.7628174,0.607242942
0.619999971,-0.080264188,-0.00393486,-855574,329.5898438,11454,726.2584229,0.619107068
0.623999971,-0.104016893,0.008043289,-855573,329.5898438,11457,721.2496948,0.629969537
0.62799997,-0.105002388,0.011857986,-855572,336.4562988,11460,726.2585449,0.633819938
0.63199997,-0.091467604,0.00065136,-855570,326.1566162,11463,736.2759399,0.622644067
0.63599997,-0.1022719,-0.000852585,-855569,322.7233887,11466,731.2672119,0.617478907
0.639999969,-0.099996299,0.003341675,-855568,315.8569336,11469,728.7629395,0.61535573
0.643999969,-0.118099265,0.007530212,-855566,319.2901611,11471,738.7803345,0.601174831
0.647999969,-0.112543143,0.006340027,-855565,322.7233887,11474,728.7628784,0.600016594
0.651999969,-0.092649765,-0.001597404,-855564,326.1566162,11477,723.7541504,0.609877229
0.655999968,-0.106008485,0.002950668,-855563,302.1240234,11480,718.7453613,0.621741533
0.659999968,-0.08723744,-0.004724503,-855561,305.557251,11483,721.2497559,0.659687817
0.663999968,-0.094034679,-0.001270294,-855560,308.9904785,11486,718.7455444,0.693590105
0.667999968,-0.083729513,-0.000411987,-855559,302.1240234,11489,736.2758789,0.668390214
0.671999967,-0.105034314,0.00207901,-855558,298.6907959,11492,731.2671509,0.623155355
0.675999967,-0.081917137,-0.004974365,-855557,288.3911133,11495,731.2672119,0.586936355
0.679999967,-0.063570037,-0.007731438,-855555,291.8243408,11498,721.249939,0.583774388
0.683999966,-0.077080481,0.000682831,-855554,281.5246582,11501,716.2412109,0.611703396
0.687999966,-0.063696973,-0.003068924,-855553,291.8243408,11503,726.2585449,0.637592077
0.691999966,-0.06441769,-0.002494812,-855552,281.5246582,11506,721.2498779,0.644447505
0.695999966,-0.065544821,-0.000335693,-855551,284.9578857,11509,726.2584839,0.654308319
0.699999965,-0.076135762,0.004793167,-855550,274.6582031,11512,733.7715454,0.640127242
0.703999965,-0.060468942,-0.000741959,-855549,278.0914307,11515,723.7540894,0.639005959
0.707999965,-0.035807651,-0.007500648,-855548,278.0914307,11518,718.7454834,0.668901503
0.711999965,-0.011274243,-0.009887695,-855547,274.6582031,11521,731.2671509,0.680765569
0.715999964,-0.047530234,0.001718521,-855545,264.3585205,11524,718.7455444,0.690626383
0.719999964,-0.047382079,0.001238823,-855544,264.3585205,11527,733.7715454,0.698483527
