Timestamp,pCut Motor: Torque," pCut CTRL Position controller: Lag error"," pCut CTRL Position controller: Actual position"," pCut CTRL Position controller: Actual speed"," pSvolFilm CTRL Position controller: Actual position"," pSvolFilm CTRL Position controller: Actual speed"," pSvolFilm CTRL Position controller: Lag error"
0.667999968,-0.100963362,0.00041008,-790759,305.557251,102718,718.7454834,0.639330685
0.671999968,-0.085854352,-0.009366035,-790758,302.1240234,102721,726.2584229,0.652196646
0.675999967,-0.086247653,-0.009357452,-790757,288.3911133,102724,726.2584839,0.650036514
0.679999967,-0.108011544,-0.000834465,-790755,288.3911133,102727,723.7540894,0.644871294
0.683999967,-0.113110222,0.003658295,-790754,284.9578857,102730,731.2671509,0.643712819
0.687999966,-0.086413637,-0.004012108,-790753,281.5246582,102733,738.7803345,0.628530264
0.691999966,-0.08286719,-0.010103226,-790752,281.5246582,102736,731.2672729,0.616389751
0.695999966,-0.064420998,-0.010486603,-790751,278.0914307,102739,728.7629395,0.618236542
0.699999966,-0.092263602,0.001712799,-790750,278.0914307,102742,726.258667,0.597043574
0.703999965,-0.077125743,0.001789093,-790749,274.6582031,102744,736.2757568,0.556817472
0.707999965,-0.06791617,-0.00201416,-790748,274.6582031,102747,726.2585449,0.534622729
0.711999965,-0.039735347,-0.008218765,-790746,264.3585205,102750,716.241272,0.543518662
0.715999965,-0.043881536,-0.003263474,-790745,260.925293,102753,711.2324829,0.593448818
0.719999964,-0.087145358,0.006085396,-790744,250.6256104,102756,721.2498169,0.645382583
0.723999964,-0.073920794,0.00747776,-790743,260.925293,102759,723.7540894,0.656244934
0.727999964,-0.053423293,0.000926971,-790742,257.4920654,102762,721.2496948,0.684136987
0.731999963,-0.060038764,0.000173569,-790741,247.1923828,102765,731.2672729,0.678971529
0.735999963,-0.051138993,-0.001636505,-790740,254.0588379,102768,731.2672729,0.653808594
0.739999963,-0.110377252,0.013360977,-790739,243.7591553,102771,726.2585449,0.650646865
0.743999963,-0.107613452,0.017791748,-790738,243.7591553,102774,733.7716675,0.637467504
0.747999962,-0.100268066,0.008756638,-790737,243.7591553,102776,736.2758789,0.610264063
0.751999962,-0.073999077,0.002830505,-790736,233.4594727,102779,731.2672729,0.58703053
0.755999962,-0.113440432,0.006889343,-790735,223.15979,102782,728.7628784,0.583905756
0.759999961,-0.098377667,0.005840302,-790735,230.0262451,102785,728.7626953,0.59280175
0.763999961,-0.100539684,0.002441406,-790734,233.4594727,102788,728.7628784,0.603627205
0.767999961,-0.121810682,0.004943848,-790733,223.15979,102791,718.7454224,0.599500597
0.771999961,-0.142763868,0.006568909,-790732,223.15979,102794,721.2498169,0.60832262
0.77599996,-0.122914247,0.004430771,-790731,212.8601074,102797,718.7454224,0.638255119
0.77999996,-0.119555607,0.001366615,-790730,212.8601074,102800,723.7543335,0.652159691
0.78399996,-0.144384071,0.004254341,-790729,205.9936523,102803,723.7542725,0.673002601
0.78799996,-0.160079256,0.011733055,-790728,202.5604248,102806,738.7803345,0.672882915
0.791999959,-0.149974346,0.004590034,-790728,202.5604248,102808,738.7803345,0.633621633
0.795999959,-0.138995886,0.000692368,-790727,202.5604248,102811,736.2758789,0.588423967
0.799999959,-0.164861351,0.004171371,-790726,199.1271973,102814,736.2758789,0.552241802
0.803999958,-0.150278285,-0.002745628,-790725,199.1271973,102817,726.2584229,0.557056904
0.807999958,-0.138055369,-0.003698349,-790724,195.6939697,102820,718.7454224,0.579977155
0.811999958,-0.152471587,2.09808E-05,-790724,199.1271973,102823,731.2671509,0.582788765
0.815999958,-0.168800101,0.004241943,-790723,192.2607422,102826,726.2585449,0.590683043
0.819999957,-0.158964053,-0.000442505,-790722,188.8275146,102829,723.7540894,0.597575545
0.823999957,-0.17428112,0.000835419,-790721,185.3942871,102832,726.2583618,0.58836633
0.827999957,-0.158548832,-0.005393982,-790721,178.527832,102835,721.2498779,0.60026741
0.831999957,-0.194957227,0.003983498,-790720,178.527832,102838,716.2411499,0.631127656
0.835999956,-0.187641531,0.00313282,-790719,171.661377,102840,728.7628784,0.643028975
0.839999956,-0.184074432,-0.002560616,-790718,171.661377,102843,733.7714233,0.65385437
0.843999956,-0.182738602,-0.000834465,-790718,164.7949219,102846,733.7716064,0.648726106
0.847999955,-0.20175612,0.001688004,-790717,157.9284668,102849,736.2758789,0.625566483
0.851999955,-0.195843875,0.003423691,-790716,175.0946045,102852,731.2671509,0.600329518
0.855999955,-0.187726915,-0.005003929,-790716,168.2281494,102855,738.7801514,0.574164808
0.859999955,-0.169647098,-0.00868988,-790715,164.7949219,102858,726.2585449,0.550931156
0.863999954,-0.153007716,-0.008776665,-790715,157.9284668,102861,721.2498169,0.561830699
0.867999954,-0.183522701,-0.001238823,-790714,147.6287842,102864,721.2498169,0.578740537
0.871999954,-0.206567138,0.00148201,-790713,151.0620117,102867,718.7454224,0.609600723
0.875999953,-0.189944118,0.002349854,-790713,144.1955566,102870,718.7454834,0.651554048
0.879999953,-0.175844595,-0.004310608,-790712,133.895874,102872,731.2672729,0.661377728
0.883999953,-0.182642251,-0.004554749,-790712,133.895874,102875,731.2671509,0.653244317
0.887999953,-0.173907071,-0.004049301,-790711,133.895874,102878,731.2671509,0.638098478
0.891999952,-0.183097899,-0.002592087,-790711,133.895874,102881,723.7541504,0.626885891
0.895999952,-0.171375975,-0.004378319,-790710,137.3291016,102884,723.7541504,0.636783719
0.899999952,-0.16231972,-0.005357742,-790709,120.1629639,102887,731.2671509,0.64861083
0.903999952,-0.18569316,0.00289917,-790709,106.4300537,102890,723.7540894,0.640477359
0.907999951,-0.167497188,0.002388954,-790708,127.0294189,102893,733.7715454,0.638354063
0.911999951,-0.151542515,-0.00670433,-790708,133.895874,102896,733.7713623,0.618125916
0.915999951,-0.164868534,-0.003927231,-790708,116.7297363,102899,731.2671509,0.597971618
0.91999995,-0.155875519,-0.00283432,-790707,113.2965088,102902,726.2584839,0.617812574
0.92399995,-0.188369483,0.004674911,-790707,116.7297363,102905,723.7542114,0.647745073
0.92799995,-0.170875907,0.003665924,-790706,106.4300537,102907,721.2496948,0.657568812
0.93199995,-0.142861322,-0.007294655,-790706,102.9968262,102910,723.7542725,0.671473503
0.935999949,-0.186701268,0.003330231,-790705,92.69714355,102913,726.2584229,0.677364409
0.939999949,-0.157745972,-0.001379013,-790705,106.4300537,102916,723.7541504,0.681177616
0.943999949,-0.192104653,0.004550934,-790705,85.83068848,102919,731.2671509,0.668035507
0.947999949,-0.170073718,-0.000701904,-790704,96.13037109,102922,731.2670898,0.635786235
0.951999948,-0.204050303,0.007476807,-790704,89.26391602,102925,731.2670898,0.612626731
0.955999948,-0.186183974,0.000387192,-790703,82.39746094,102928,723.7540894,0.605495036
0.959999948,-0.125679389,-0.01245594,-790703,96.13037109,102931,726.2583618,0.596285701
0.963999947,-0.20439668,0.004787445,-790703,68.66455078,102934,723.7541504,0.610190392
0.967999947,-0.200813472,0.006760597,-790702,68.66455078,102937,731.2672119,0.622017503
0.971999947,-0.176232338,0.000297546,-790702,78.9642334,102940,733.7713623,0.599859774
0.975999947,-0.172986358,-0.003488541,-790702,68.66455078,102942,731.2670288,0.569688201
0.979999946,-0.148104802,-0.006053925,-790701,72.09777832,102945,726.2584229,0.564485788
0.983999946,-0.173591256,0.003706932,-790701,65.23132324,102948,711.232666,0.590411305
0.987999946,-0.181664348,0.007867813,-790701,72.09777832,102951,721.2498779,0.629285336
0.991999945,-0.181167498,0.001046181,-790701,54.93164063,102954,733.7712402,0.638181448
0.995999945,-0.155737549,-0.007170677,-790700,65.23132324,102957,726.2583618,0.635056615
0.999999945,-0.174145535,0.001052856,-790700,58.36486816,102960,731.2672729,0.612824678
1.003999945,-0.14372237,-0.003019333,-790700,54.93164063,102963,741.284729,0.577644348
1.007999944,-0.184228227,0.005273819,-790700,37.76550293,102966,728.7630005,0.564428091
1.011999944,-0.178468928,0.002682686,-790700,54.93164063,102969,731.267334,0.57432586
1.015999944,-0.174355179,-0.001228333,-790699,48.06518555,102972,721.2498779,0.582220137
1.019999944,-0.167533726,-0.003623962,-790699,44.63195801,102974,723.7544556,0.594047308
1.023999943,-0.180000886,0.000976563,-790699,48.06518555,102977,726.258728,0.604946852
1.027999943,-0.193815008,0.009821892,-790699,41.19873047,102980,716.2409668,0.623786211
